	SamID	Number	chrom	loc.start	loc.end	seg.median	seg.sd	num.mark	Call	subsegment	segment	AvgBAF
9822	CL073	73	5	80095772	86454507	0.01140599	0.283395713	1258	N02.BalHet	7	73.5.7	0.479809196
9823	CL073	73	5	86457227	87887860	0.05271644	0.238700471	151	N02.Homozygous	8	73.5.8	0.474904264
9824	CL073	73	5	87890151	112859286	0.00259556	0.245002294	4534	N02.BalHet	9	73.5.9	0.488424387
9825	CL073	73	5	112862154	113278697	-0.015052455	0.233029545	104	N02.Homozygous	10	73.5.10	0.486277152
9826	CL073	73	5	113282656	125217154	-0.003816305	0.244861955	2640	N02.BalHet	11	73.5.11	0.486427768
9827	CL073	73	5	125222786	125739476	-0.00192816	0.214345625	138	N02.Homozygous	12	73.5.12	0.487952478
9828	CL073	73	5	125750029	180837061	-0.01189741	0.227766609	11986	N02.BalHet	13	73.5.13	0.488768152
9829	CL073	73	6	34571	29696125	0.00034532	NA	8193	N02.BalHet	1	73.6.1	0.485002011
9830	CL073	73	6	29711558	30181174	-0.016477563	0.357856582	586	N02.Homozygous	2	73.6.2	0.484831653
9831	CL073	73	6	30181826	32560168	-0.0206636	0.19533356	3417	N02.BalHet	3	73.6.3	0.482129633
9832	CL073	73	6	32563460	32589485	-2.033835188	1.608639021	24	DoubleLoss	4	73.6.4	0.472807919
9833	CL073	73	6	32591507	34755956	-0.029152689	0.386466096	1248	N02.BalHet	5	73.6.5	0.486653654
9834	CL073	73	6	34761246	35473312	-0.01082651	0.219617459	134	N02.Homozygous	6	73.6.6	0.486125734
9835	CL073	73	6	35473324	58809855	-0.006502545	0.246347906	5080	N02.BalHet	7	73.6.7	0.486933906
9836	CL073	73	6	58812049	62748639	0.01321375	0.249331119	128	N02.Homozygous	8	73.6.8	0.485830273
9837	CL073	73	6	62755705	64013063	0.034660331	0.224616273	174	N02.BalHet	9	73.6.9	0.475633057
9838	CL073	73	6	64014326	65190837	0.053483365	0.221093764	142	N02.Homozygous	10	73.6.10	0.477031921
9839	CL073	73	6	65228140	79022244	0.018746636	0.252753597	2923	N02.BalHet	11	73.6.11	0.484800707
9840	CL073	73	6	79029649	79090197	-5.927008758	1.207831691	31	DoubleLoss	12	73.6.12	0.483248987
9841	CL073	73	6	79098352	79147541	0.168003335	0.207097468	14	N03.Homozygous	13	73.6.13	0.466189397
9842	CL073	73	6	79147987	86217988	-0.001848696	0.235936537	1383	N02.BalHet	14	73.6.14	0.482877069
9843	CL073	73	6	86219946	87007188	-0.0006734	0.279869311	111	N02.Homozygous	15	73.6.15	0.491497224
9844	CL073	73	6	87010061	90099856	-0.001672893	0.2225252	647	N02.BalHet	16	73.6.16	0.480793524
9845	CL073	73	6	90103123	90601207	0.025382438	0.175896251	105	N02.Homozygous	17	73.6.17	0.48089148
9846	CL073	73	6	90608986	106644047	0.017370793	0.251846669	3156	N02.BalHet	18	73.6.18	0.486253729
9847	CL073	73	6	106644915	107026345	0.027117769	0.172598308	101	N02.Homozygous	19	73.6.19	0.467386047
9848	CL073	73	6	107027893	160557965	-0.00464096	0.232884092	11799	N02.BalHet	20	73.6.20	0.487472059
9849	CL073	73	6	160558066	160558745	-0.6567415	0.279326311	5	N01.Homozygous	21	73.6.21	0.5
9850	CL073	73	6	160564002	161041293	-0.037818945	0.249767495	142	N02.BalHet	22	73.6.22	0.487227788
9851	CL073	73	6	161048937	161561470	0.009642277	0.242018818	152	N02.Homozygous	23	73.6.23	0.48286032
9852	CL073	73	6	161562435	167021315	0.014923601	0.232046494	1794	N02.BalHet	24	73.6.24	0.484511057
9853	CL073	73	6	167027434	167631408	0.007667335	0.209838605	232	N02.Homozygous	25	73.6.25	0.472960608
9854	CL073	73	6	167634055	170845877	0.013517755	0.201961365	944	N02.BalHet	26	73.6.26	0.487272878
9855	CL073	73	7	37124	15904339	0.007366843	0.231209696	4370	N02.BalHet	1	73.7.1	0.481121136
9856	CL073	73	7	15908644	16560979	0.06517442	0.227802497	184	N02.Homozygous	2	73.7.2	0.493152555
9857	CL073	73	7	16562282	48452525	-0.006955447	0.227324827	8348	N02.BalHet	3	73.7.3	0.487384129
9858	CL073	73	7	48454511	48695087	0.072127705	0.199629702	104	N02.Homozygous	4	73.7.4	0.471005519
9859	CL073	73	7	48704337	78388346	-0.008033002	0.217891242	4866	N02.BalHet	5	73.7.5	0.482051466
9860	CL073	73	7	78399728	78974513	0.028789656	0.223009459	130	N02.UnbalHet	6	73.7.6	0.482576786
9861	CL073	73	7	78977339	89524760	0.029220379	0.241398823	2152	N02.BalHet	7	73.7.7	0.483902392
9862	CL073	73	7	89525200	90579204	0.011982004	0.25197678	255	N02.Homozygous	8	73.7.8	0.4921166
9863	CL073	73	7	90580184	140119915	8.61E-05	0.236021696	9307	N02.BalHet	9	73.7.9	0.48732711
9864	CL073	73	7	140132159	140765897	0.013931469	0.236023109	127	N02.Homozygous	10	73.7.10	0.491427979
9865	CL073	73	7	140770755	158812247	0.003882864	0.214150509	4237	N02.BalHet	11	73.7.11	0.486765152
9866	CL073	73	8	52041	4143268	0.005949254	0.247375138	2151	N02.BalHet	1	73.8.1	0.477986863
9867	CL073	73	8	4144545	4238692	0.022542344	0.21760271	108	N02.Homozygous	2	73.8.2	0.492254307
9868	CL073	73	8	4240862	39350791	-0.001565319	0.244358988	10312	N02.BalHet	3	73.8.3	0.485260167
9869	CL073	73	8	39356825	39497557	-5.657879	1.03855226	19	DoubleLoss	4	73.8.4	0.489878399
9870	CL073	73	8	39509376	50863839	-0.014529454	0.239463417	1159	N02.BalHet	5	73.8.5	0.491187903
9871	CL073	73	8	50895100	52320132	0.065078721	0.20053077	249	N02.Homozygous	6	73.8.6	0.449273272
9872	CL073	73	8	52320441	54108993	-0.00341848	0.210538282	383	N02.BalHet	7	73.8.7	0.493267151
9873	CL073	73	8	54109422	54665153	0.040483177	0.204897458	127	N02.Homozygous	8	73.8.8	0.495067991
9874	CL073	73	8	54665481	61190364	-0.00556959	0.225811896	1371	N02.BalHet	9	73.8.9	0.490198459
9875	CL073	73	8	61195267	61926630	-0.00038655	0.178983408	110	N02.Homozygous	10	73.8.10	0.462056453
9876	CL073	73	8	61928985	97005477	-0.005678044	0.244789984	6648	N02.BalHet	11	73.8.11	0.486765503
9877	CL073	73	8	97006376	99198683	0.001962267	0.262564971	476	N02.Homozygous	12	73.8.12	0.494236567
9878	CL073	73	8	99206329	124855221	0.006143044	0.228401577	5025	N02.BalHet	13	73.8.13	0.48471025
9879	CL073	73	8	124857073	125693351	-0.01403351	0.214046278	193	N02.Homozygous	14	73.8.14	0.484243
9880	CL073	73	8	125696471	137772707	-0.01456988	0.217514399	3182	N02.BalHet	15	73.8.15	0.484376316
9881	CL073	73	8	137789577	137946745	-0.536695111	0.348658702	110	N01.Homozygous	16	73.8.16	0.492559741
9882	CL073	73	8	137955330	146264218	0.003077203	0.217631384	2079	N02.BalHet	17	73.8.17	0.489318076
9883	CL073	73	9	36587	5682233	-0.01227918	0.22591049	2244	N02.BalHet	1	73.9.1	0.483538073
9884	CL073	73	9	5686021	6399874	-0.017234883	0.20644567	152	N02.Homozygous	2	73.9.2	0.488401381
9885	CL073	73	9	6404839	10800878	0.015101223	0.211577114	1761	N02.BalHet	3	73.9.3	0.490432847
9886	CL073	73	9	10802417	11609839	0.040106091	0.218220135	180	N02.Homozygous	4	73.9.4	0.485515944
9887	CL073	73	9	11626204	17889606	0.029148822	0.22505958	2025	N02.BalHet	5	73.9.5	0.486552794
9888	CL073	73	9	17892936	17908806	-5.362777	3.307896161	5	DoubleLoss	6	73.9.6	0.5
9889	CL073	73	9	17912697	39139209	-0.002533636	0.222521978	5287	N02.BalHet	7	73.9.7	0.48726588
9890	CL073	73	9	39147133	44719629	0.008384755	0.428255558	131	N02.Homozygous	8	73.9.8	0.480608567
9891	CL073	73	9	44729464	89725110	-0.000783136	0.219386845	4858	N02.BalHet	9	73.9.9	0.488952261
9892	CL073	73	9	89742180	90869638	0.000719673	0.20882838	211	N02.UnbalHet	10	73.9.10	0.462886494
9893	CL073	73	9	90870420	140225046	-0.01184176	0.212569611	11778	N02.BalHet	11	73.9.11	0.486160907
9894	CL073	73	10	59083	20710322	-0.009039809	0.219002502	6748	N02.BalHet	1	73.10.1	0.485511967
9895	CL073	73	10	20714659	23313116	0.010972302	0.244286097	488	N02.Homozygous	2	73.10.2	0.486323719
9896	CL073	73	10	23315002	46803075	-0.001156972	0.224546034	4373	N02.BalHet	3	73.10.3	0.481101625
9897	CL073	73	10	46830464	47218918	0.1837195	0.198463412	59	N03.UnbalHet	4	73.10.4	0.460708249
9898	CL073	73	10	47454088	61609792	0.013174195	0.230332707	3284	N02.BalHet	5	73.10.5	0.482292855
9899	CL073	73	10	61610905	62300621	0.06037873	0.47774272	170	N02.Homozygous	6	73.10.6	0.486822126
9900	CL073	73	10	62308042	81072968	-0.01273083	0.226593455	4249	N02.BalHet	7	73.10.7	0.486078256
9901	CL073	73	10	81083455	81849736	0.007575362	0.217492853	136	N02.Homozygous	8	73.10.8	0.494823009
9902	CL073	73	10	81853001	135372744	-0.00352982	0.21811308	12572	N02.BalHet	9	73.10.9	0.488522198
9903	CL073	73	11	123495	30867567	-0.007751752	0.238799826	7929	N02.BalHet	1	73.11.1	0.487262821
9904	CL073	73	11	30875001	31855115	0.036348633	0.213537619	113	N02.Homozygous	2	73.11.2	0.475709683
9905	CL073	73	11	31862110	34589518	-0.0304041	0.239072998	557	N02.BalHet	3	73.11.3	0.470525187
9906	CL073	73	11	34593040	35004935	-0.01445646	0.257134543	119	N02.Homozygous	4	73.11.4	0.462321344
9907	CL073	73	11	35007815	134445626	-0.005095747	0.227132659	20993	N02.BalHet	5	73.11.5	0.488359832
9908	CL073	73	12	21054	17175804	0.160838891	NA	4532	N03.UnbalHet	1	73.12.1	0.472144004
9909	CL073	73	12	17202343	20672225	0.266295	0.206172253	805	N04.UnbalHet	2	73.12.2	0.470665892
9910	CL073	73	12	20672975	31152226	0.209457294	0.22810902	3037	N03.UnbalHet	3	73.12.3	0.467293139
9911	CL073	73	12	31157554	31298174	0.3323041	0.239347909	31	N04.UnbalHet	4	73.12.4	0.430976231
9912	CL073	73	12	31300846	34274837	0.201175469	0.217909562	690	N03.UnbalHet	5	73.12.5	0.467627974
9913	CL073	73	12	34278359	37633100	0.22951125	0.229280241	198	N03.Homozygous	6	73.12.6	0.384400757
9914	CL073	73	12	37641862	67808455	0.196420117	0.209245568	5973	N03.UnbalHet	7	73.12.7	0.380346823
9915	CL073	73	12	67810190	79465732	0.2489296	0.217735848	2353	N04.UnbalHet	8	73.12.8	0.387939213
9916	CL073	73	12	79467800	79912392	0.20279545	0.238224257	100	N03.Homozygous	9	73.12.9	0.379467937
9917	CL073	73	12	79914155	90563902	0.2629316	0.221605668	1631	N04.UnbalHet	10	73.12.10	0.379950867
9918	CL073	73	12	90574334	132288869	0.167918807	0.20872373	9980	N03.UnbalHet	11	73.12.11	0.382532829
9919	CL073	73	13	17922259	18489981	-0.032948395	0.21991787	82	N01.UnbalHet	1	73.13.1	0.225224603
9920	CL073	73	13	18492024	114123122	0.004909542	0.241318299	22611	N02.BalHet	2	73.13.2	0.487087917
9921	CL073	73	14	18070422	18590518	-0.0782689	0.255904013	106	N02.Homozygous	1	73.14.1	0.165319998
9922	CL073	73	14	18622796	42377691	-0.009956872	0.242046161	5561	N02.BalHet	2	73.14.2	0.484692621
9923	CL073	73	14	42378027	43280403	0.032570023	0.276319602	151	N02.Homozygous	3	73.14.3	0.494214195
9924	CL073	73	14	43284694	77827188	-0.01490884	0.236167974	7620	N02.BalHet	4	73.14.4	0.487738485
9925	CL073	73	14	77830994	78272079	0.00319931	0.221896978	141	N02.Homozygous	5	73.14.5	0.472203767
9926	CL073	73	14	78273082	105450669	-0.002775069	0.220165199	6262	N02.BalHet	6	73.14.6	0.488383754
9927	CL073	73	14	105468205	105708717	-0.6896995	1.752402366	12	N01.Homozygous	7	73.14.7	0.48786775
9928	CL073	73	14	105715715	105837886	-4.5578255	1.879492876	8	DoubleLoss	8	73.14.8	0.485539614
9929	CL073	73	14	105908651	106239765	-0.4620654	0.300747778	42	N01.Homozygous	9	73.14.9	0.49489512
9930	CL073	73	14	106244147	106358708	-0.01659877	0.225659219	27	N02.Homozygous	10	73.14.10	0.484650477
9931	CL073	73	15	18285782	32506097	-0.001345188	0.224832311	3162	N02.BalHet	1	73.15.1	0.481133503
9932	CL073	73	15	32518050	32595161	-0.472156	0.18651944	15	N01.Homozygous	2	73.15.2	0.481161654
9933	CL073	73	15	32625184	82342399	-0.01132778	0.2371159	10497	N02.BalHet	3	73.15.3	0.488006966
9934	CL073	73	15	82344562	83248224	0.001336769	0.219212041	154	N02.Homozygous	4	73.15.4	0.47872865
9935	CL073	73	15	83248435	100320863	-0.00729952	0.231590584	4804	N02.BalHet	5	73.15.5	0.491069847
9936	CL073	73	16	24780	32376539	-0.013190424	0.232604491	7501	N02.BalHet	1	73.16.1	0.484736505
9937	CL073	73	16	32380006	33829786	-0.060675304	0.212813381	243	N02.Homozygous	2	73.16.2	0.491766163
9938	CL073	73	16	33830626	64957977	-0.000134376	0.229300495	4211	N02.BalHet	3	73.16.3	0.486980291
9939	CL073	73	16	64960016	66993407	-0.046224219	0.239181282	180	N02.Homozygous	4	73.16.4	0.485963009
9940	CL073	73	16	66993655	88818654	-0.00383004	0.23914152	6681	N02.BalHet	5	73.16.5	0.490273545
9941	CL073	73	17	15521	16442220	-0.011242263	0.227786716	4405	N02.BalHet	1	73.17.1	0.48670952
9942	CL073	73	17	16443705	16450642	-1.111771	0.791878617	5	N01.Homozygous	2	73.17.2	0.5
9943	CL073	73	17	16460249	41107696	-0.020603115	0.253832154	4117	N02.BalHet	3	73.17.3	0.487519056
9944	CL073	73	17	41113754	42220599	0.026090868	0.350910714	174	N02.Homozygous	4	73.17.4	0.474740356
9945	CL073	73	17	42224229	78653169	-0.010060631	0.226025782	7690	N02.BalHet	5	73.17.5	0.489047439
9946	CL073	73	18	274	76116152	0.000919094	0.229452062	17817	N02.BalHet	1	73.18.1	0.489485382
9947	CL073	73	19	46981	24095263	-0.020190641	0.22176168	4474	N02.BalHet	1	73.19.1	0.479795074
9948	CL073	73	19	24100327	33056334	-0.029178363	0.207579311	105	N02.Homozygous	2	73.19.2	0.470136675
9949	CL073	73	19	33077108	63802440	-0.019333478	0.216732476	6455	N02.BalHet	3	73.19.3	0.487367891
9950	CL073	73	20	11244	62046863	-0.009492099	0.23816412	14993	N02.BalHet	1	73.20.1	0.489976956
9951	CL073	73	20	62062270	62067654	-1.310578	0.813044461	5	NoCall	2	73.20.2	0.472727299
9952	CL073	73	20	62068138	62426157	-0.01185186	0.191431334	97	N02.UnbalHet	3	73.20.3	0.487989733
9953	CL073	73	21	9730102	33613940	0.020356852	0.23080517	4861	N02.BalHet	1	73.21.1	0.484925532
9954	CL073	73	21	33615748	34474303	-0.02227103	0.498486736	187	N02.Homozygous	2	73.21.2	0.494734236
9955	CL073	73	21	34478371	46935542	-0.000724785	0.20650641	3805	N02.BalHet	3	73.21.3	0.485243023
9956	CL073	73	22	14456412	21222881	0.005138045	NA	1562	N02.BalHet	1	73.22.1	0.481819258
9957	CL073	73	22	21227115	21384614	0.00715112	0.256801132	55	N02.UnbalHet	2	73.22.2	0.461197678
9958	CL073	73	22	21389563	21554058	-0.59401817	0.532435997	23	N01.Homozygous	3	73.22.3	0.428186246
9959	CL073	73	22	21579040	49562479	-0.018493985	0.215154012	7644	N02.BalHet	4	73.22.4	0.483979337
9960	CL074	74	1	10004	6472963	-0.023810746	NA	1387	N02.BalHet	1	74.1.1	0.179553145
9961	CL074	74	1	6482950	6938696	-0.00335996	0.252190203	105	N02.Homozygous	2	74.1.2	0.489648672
9962	CL074	74	1	6952401	159966855	-0.004639337	0.234958712	26214	N02.BalHet	3	74.1.3	0.485837646
9963	CL074	74	1	159967303	160575903	0.001051944	0.203483494	172	N02.Homozygous	4	74.1.4	0.476904354
9964	CL074	74	1	160576937	161137247	-0.008918805	0.253321642	151	N02.BalHet	5	74.1.5	0.485813715
9965	CL074	74	1	161137257	161140149	-0.52908705	0.538832437	6	N01.Homozygous	6	74.1.6	0.453230317
9966	CL074	74	1	161141081	247185943	-0.003762716	0.223810063	19073	N02.BalHet	7	74.1.7	0.487924084
9967	CL074	74	2	8856	53673956	-0.002512648	0.227198506	13161	N02.BalHet	1	74.2.1	0.482163197
9968	CL074	74	2	53680282	54266043	0.036461729	0.219876707	120	N02.Homozygous	2	74.2.2	0.477891301
9969	CL074	74	2	54271149	57689073	0.003434225	0.234214065	816	N02.BalHet	3	74.2.3	0.486583255
9970	CL074	74	2	57689107	58336150	-0.014775155	0.239885994	117	N02.Homozygous	4	74.2.4	0.458203489
9971	CL074	74	2	58341530	78343254	-0.004671438	0.222590276	4228	N02.BalHet	5	74.2.5	0.479097616
9972	CL074	74	2	78350031	78695700	0.1006779	0.264598572	70	N03.Homozygous	6	74.2.6	0.487625536
9973	CL074	74	2	78697410	84100097	0.048387045	0.218575037	1234	N02.BalHet	7	74.2.7	0.483946272
9974	CL074	74	2	84101903	84723968	0.051290466	0.228207265	100	N02.Homozygous	8	74.2.8	0.425981275
9975	CL074	74	2	84734206	98728832	-0.02313221	0.204386758	1336	N02.BalHet	9	74.2.9	0.462545803
9976	CL074	74	2	98730222	99655005	-0.00867145	0.215965163	111	N02.Homozygous	10	74.2.10	0.467303322
9977	CL074	74	2	99656128	140207727	-0.004012641	0.220875654	7764	N02.BalHet	11	74.2.11	0.48137594
9978	CL074	74	2	140236178	141652832	0.048650716	0.242753652	397	N02.Homozygous	12	74.2.12	0.48843105
9979	CL074	74	2	141665762	164558286	0.013841561	0.241569196	4149	N02.BalHet	13	74.2.13	0.483368913
9980	CL074	74	2	164574915	165511665	0.08007399	0.212384587	179	N02.Homozygous	14	74.2.14	0.481738141
9981	CL074	74	2	165512906	202931540	-0.00091381	0.228910877	6801	N02.BalHet	15	74.2.15	0.486558203
9982	CL074	74	2	202934594	204107580	0.002487545	0.242409266	114	N02.Homozygous	16	74.2.16	0.474447573
9983	CL074	74	2	204111038	242692820	-0.005487266	0.221930047	8820	N02.BalHet	17	74.2.17	0.487605679
9984	CL074	74	3	38411	2032626	0.035918413	0.230866355	761	N02.BalHet	1	74.3.1	0.077508667
9985	CL074	74	3	2032749	2233811	0.03606846	0.216498118	71	N02.UnbalHet	2	74.3.2	0.056403778
9986	CL074	74	3	2233833	85693598	0.006239857	0.221167766	18671	N02.BalHet	3	74.3.3	0.482248266
9987	CL074	74	3	85696871	86352205	0.07759455	0.257259406	119	N02.Homozygous	4	74.3.4	0.483471313
9988	CL074	74	3	86361340	125074262	0.009931889	0.241468476	6101	N02.BalHet	5	74.3.5	0.485021667
9989	CL074	74	3	125096396	125608212	0.015830597	0.227431508	101	N02.Homozygous	6	74.3.6	0.483734635
9990	CL074	74	3	125610651	128369942	-0.020347973	0.224298085	734	N02.BalHet	7	74.3.7	0.487404934
9991	CL074	74	3	128371027	129098985	-0.0218808	0.208574405	159	N02.Homozygous	8	74.3.8	0.481489772
9992	CL074	74	3	129099032	191217916	0.007389283	0.225768131	12533	N02.BalHet	9	74.3.9	0.489734086
9993	CL074	74	3	191220845	191221750	-5.901183	0.710923235	5	DoubleLoss	10	74.3.10	0.491446132
9994	CL074	74	3	191227315	199402546	-0.012577446	0.20478148	1618	N02.BalHet	11	74.3.11	0.485472944
9995	CL074	74	4	7764	34442958	0.011607816	0.233098391	7833	N02.BalHet	1	74.4.1	0.484509833
9996	CL074	74	4	34448621	34499424	-1.7524512	2.804177471	8	DoubleLoss	2	74.4.2	0.485611446
9997	CL074	74	4	34507538	46329924	-0.003171427	0.232584273	2438	N02.BalHet	3	74.4.3	0.480567487
9998	CL074	74	4	46348988	46572976	0.11075501	0.316725901	19	N03.UnbalHet	4	74.4.4	0.492425884
9999	CL074	74	4	46581758	48867133	0.003512951	0.229924303	368	N02.BalHet	5	74.4.5	0.475985107
10000	CL074	74	4	48871540	52378364	-0.239933664	0.258318691	36	N01.Homozygous	6	74.4.6	0.399367282
10001	CL074	74	4	52391549	64350772	0.018033895	0.21152798	2089	N02.BalHet	7	74.4.7	0.483812891
10002	CL074	74	4	64380191	64392223	-0.5200336	0.42014869	7	N01.Homozygous	8	74.4.8	0.463775544
10003	CL074	74	4	64398956	69047457	0.031928173	0.232326502	763	N02.BalHet	9	74.4.9	0.483838938
10004	CL074	74	4	69064675	69085989	-0.9190895	1.840880956	5	NoCall	10	74.4.10	0.486468952
10005	CL074	74	4	69087412	69163188	-4.786752609	1.934737663	23	DoubleLoss	11	74.4.11	0.483383257
10006	CL074	74	4	69179871	103868543	0.012243195	0.231604918	6460	N02.BalHet	12	74.4.12	0.476652424
10007	CL074	74	4	103868778	104621016	0.022159617	0.204937446	113	N02.Homozygous	13	74.4.13	0.486997022
10008	CL074	74	4	104621696	134343586	0.013805986	0.225927475	5303	N02.BalHet	14	74.4.14	0.484137852
10009	CL074	74	4	134346726	134359100	-4.128491	2.716068057	5	DoubleLoss	15	74.4.15	0.5
10010	CL074	74	4	134371364	169059847	0.017696731	0.227190798	6238	N02.BalHet	16	74.4.16	0.486442625
10011	CL074	74	4	169060340	169586853	0.00837857	0.24036762	137	N02.Homozygous	17	74.4.17	0.49398152
10012	CL074	74	4	169588494	177627591	0.015749436	0.32584979	1468	N02.BalHet	18	74.4.18	0.491853042
10013	CL074	74	4	177629654	178144943	0.028014082	0.21895813	108	N02.Homozygous	19	74.4.19	0.48065549
10014	CL074	74	4	178145913	191252241	0.013879227	0.228218449	3391	N02.BalHet	20	74.4.20	0.486972915
10015	CL074	74	5	73747	64583344	0.010741812	0.226379708	13283	N02.BalHet	1	74.5.1	0.481974481
10016	CL074	74	5	64584390	65221755	0.011532658	0.23655259	136	N02.Homozygous	2	74.5.2	0.493185172
10017	CL074	74	5	65227632	112484157	0.005568445	0.240205083	9038	N02.BalHet	3	74.5.3	0.483158666
10018	CL074	74	5	112486822	113005298	0.0073224	0.199262996	117	N02.Homozygous	4	74.5.4	0.480495222
10019	CL074	74	5	113006470	119836349	-0.001421455	0.22678979	1572	N02.BalHet	5	74.5.5	0.480878278
10020	CL074	74	5	119840907	120539019	0.082598205	0.458534207	136	N02.Homozygous	6	74.5.6	0.493777593
10021	CL074	74	5	120541396	134618049	-0.00914668	0.232229949	2796	N02.BalHet	7	74.5.7	0.490717227
10022	CL074	74	5	134618811	135190662	-0.02813717	0.200491714	143	N02.Homozygous	8	74.5.8	0.475553707
10023	CL074	74	5	135191298	180837061	-0.011181405	0.219416291	10195	N02.BalHet	9	74.5.9	0.488191333
10024	CL074	74	6	34571	15535141	-0.012818271	0.217924091	4518	N02.BalHet	1	74.6.1	0.471672545
10025	CL074	74	6	15538587	15967233	0.022191129	0.182923517	112	N02.Homozygous	2	74.6.2	0.49139343
10026	CL074	74	6	15972263	29947795	0.00171104	0.216900842	3849	N02.BalHet	3	74.6.3	0.483558344
10027	CL074	74	6	29948361	30032758	-0.1749977	0.738041987	90	N01.UnbalHet	4	74.6.4	0.427958589
10028	CL074	74	6	30032810	30085952	0.027208606	0.22244653	92	N02.Homozygous	5	74.6.5	0.485063903
10029	CL074	74	6	30086132	31542090	-0.025306484	0.20013107	2043	N02.BalHet	6	74.6.6	0.476116402
10030	CL074	74	6	31542600	32055573	-0.023091093	0.263970902	775	N02.Homozygous	7	74.6.7	0.435407977
10031	CL074	74	6	32057331	32060401	-0.5978052	0.263911608	6	NoCall	8	74.6.8	0.5
10032	CL074	74	6	32061446	32065343	-4.2317425	1.42320248	6	DoubleLoss	9	74.6.9	0.44474545
10033	CL074	74	6	32066939	32093133	-0.3202544	1.09508117	34	N01.Homozygous	10	74.6.10	0.492910819
10034	CL074	74	6	32094298	32098076	-4.466486	2.543933192	5	DoubleLoss	11	74.6.11	0.478596373
10035	CL074	74	6	32099671	32560168	-0.024227391	0.272314323	666	N02.Homozygous	12	74.6.12	0.464762829
